states,solutions,paths,times,num_nodes_generated
<environments.cube2.Cube2State object at 0x7f72adaaffa0>,"[1, 4, 9, 4, 8, 1, 11, 4, 4, 9]","[<environments.cube2.Cube2State object at 0x7f72adaaffa0>, <environments.cube2.Cube2State object at 0x7f72ad086cd0>, <environments.cube2.Cube2State object at 0x7f72ad086e10>, <environments.cube2.Cube2State object at 0x7f72ad086f50>, <environments.cube2.Cube2State object at 0x7f72ad08b0f0>, <environments.cube2.Cube2State object at 0x7f72ad08b230>, <environments.cube2.Cube2State object at 0x7f72ad08b370>, <environments.cube2.Cube2State object at 0x7f72ad08b4b0>, <environments.cube2.Cube2State object at 0x7f72ad08b5f0>, <environments.cube2.Cube2State object at 0x7f72ad08b730>, <environments.cube2.Cube2State object at 0x7f72ad08b870>]",23.380967140197754,811092
<environments.cube2.Cube2State object at 0x7f72adab1140>,"[3, 5, 10, 5, 10, 5, 0, 10, 6, 3]","[<environments.cube2.Cube2State object at 0x7f72adab1140>, <environments.cube2.Cube2State object at 0x7f72ad08ba00>, <environments.cube2.Cube2State object at 0x7f72ad08bb40>, <environments.cube2.Cube2State object at 0x7f72ad08bc80>, <environments.cube2.Cube2State object at 0x7f72ad08bdc0>, <environments.cube2.Cube2State object at 0x7f72ad08bf00>, <environments.cube2.Cube2State object at 0x7f72ad08c0a0>, <environments.cube2.Cube2State object at 0x7f72ad08c1e0>, <environments.cube2.Cube2State object at 0x7f72ad08c320>, <environments.cube2.Cube2State object at 0x7f72ad08c460>, <environments.cube2.Cube2State object at 0x7f72ad08c5a0>]",27.009440183639526,811092
<environments.cube2.Cube2State object at 0x7f72adab1280>,"[2, 5, 7, 10, 2, 9, 2, 7, 5, 0]","[<environments.cube2.Cube2State object at 0x7f72adab1280>, <environments.cube2.Cube2State object at 0x7f72ad08c730>, <environments.cube2.Cube2State object at 0x7f72ad08c870>, <environments.cube2.Cube2State object at 0x7f72ad08c9b0>, <environments.cube2.Cube2State object at 0x7f72ad08caf0>, <environments.cube2.Cube2State object at 0x7f72ad08cc30>, <environments.cube2.Cube2State object at 0x7f72ad08cd70>, <environments.cube2.Cube2State object at 0x7f72ad08ceb0>, <environments.cube2.Cube2State object at 0x7f72ad090050>, <environments.cube2.Cube2State object at 0x7f72ad090190>, <environments.cube2.Cube2State object at 0x7f72ad0902d0>]",24.10894250869751,811092
<environments.cube2.Cube2State object at 0x7f72adab13c0>,"[5, 3, 6, 9, 0, 9, 9, 5, 10, 6, 8, 0]","[<environments.cube2.Cube2State object at 0x7f72adab13c0>, <environments.cube2.Cube2State object at 0x7f72ad090460>, <environments.cube2.Cube2State object at 0x7f72ad0905a0>, <environments.cube2.Cube2State object at 0x7f72ad0906e0>, <environments.cube2.Cube2State object at 0x7f72ad090820>, <environments.cube2.Cube2State object at 0x7f72ad090960>, <environments.cube2.Cube2State object at 0x7f72ad090aa0>, <environments.cube2.Cube2State object at 0x7f72ad090be0>, <environments.cube2.Cube2State object at 0x7f72ad090d20>, <environments.cube2.Cube2State object at 0x7f72ad090e60>, <environments.cube2.Cube2State object at 0x7f72ad090fa0>, <environments.cube2.Cube2State object at 0x7f72ad091140>, <environments.cube2.Cube2State object at 0x7f72ad091280>]",28.304574251174927,1051092
<environments.cube2.Cube2State object at 0x7f72adab1500>,"[6, 3, 11, 4, 8, 5, 9, 4, 1, 4, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adab1500>, <environments.cube2.Cube2State object at 0x7f72ad091410>, <environments.cube2.Cube2State object at 0x7f72ad091550>, <environments.cube2.Cube2State object at 0x7f72ad091690>, <environments.cube2.Cube2State object at 0x7f72ad0917d0>, <environments.cube2.Cube2State object at 0x7f72ad091910>, <environments.cube2.Cube2State object at 0x7f72ad091a50>, <environments.cube2.Cube2State object at 0x7f72ad091b90>, <environments.cube2.Cube2State object at 0x7f72ad091cd0>, <environments.cube2.Cube2State object at 0x7f72ad091e10>, <environments.cube2.Cube2State object at 0x7f72ad091f50>, <environments.cube2.Cube2State object at 0x7f72ad0950f0>, <environments.cube2.Cube2State object at 0x7f72ad095230>]",29.667498350143433,1051092
<environments.cube2.Cube2State object at 0x7f72adab1640>,"[4, 0, 7, 10, 10, 4, 1, 4, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adab1640>, <environments.cube2.Cube2State object at 0x7f72ad0953c0>, <environments.cube2.Cube2State object at 0x7f72ad095500>, <environments.cube2.Cube2State object at 0x7f72ad095640>, <environments.cube2.Cube2State object at 0x7f72ad095780>, <environments.cube2.Cube2State object at 0x7f72ad0958c0>, <environments.cube2.Cube2State object at 0x7f72ad095a00>, <environments.cube2.Cube2State object at 0x7f72ad095b40>, <environments.cube2.Cube2State object at 0x7f72ad095c80>, <environments.cube2.Cube2State object at 0x7f72ad095dc0>, <environments.cube2.Cube2State object at 0x7f72ad095f00>]",26.13562846183777,811092
<environments.cube2.Cube2State object at 0x7f72adab1780>,"[5, 5, 1, 6, 8, 1, 10, 1, 5, 3]","[<environments.cube2.Cube2State object at 0x7f72adab1780>, <environments.cube2.Cube2State object at 0x7f72ad0970f0>, <environments.cube2.Cube2State object at 0x7f72ad097230>, <environments.cube2.Cube2State object at 0x7f72ad097370>, <environments.cube2.Cube2State object at 0x7f72ad0974b0>, <environments.cube2.Cube2State object at 0x7f72ad0975f0>, <environments.cube2.Cube2State object at 0x7f72ad097730>, <environments.cube2.Cube2State object at 0x7f72ad097870>, <environments.cube2.Cube2State object at 0x7f72ad0979b0>, <environments.cube2.Cube2State object at 0x7f72ad097af0>, <environments.cube2.Cube2State object at 0x7f72ad097c30>]",25.457692623138428,811092
<environments.cube2.Cube2State object at 0x7f72adab18c0>,"[3, 5, 0, 5, 10, 2, 10, 0, 11, 4, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adab18c0>, <environments.cube2.Cube2State object at 0x7f72ad097dc0>, <environments.cube2.Cube2State object at 0x7f72ad097f00>, <environments.cube2.Cube2State object at 0x7f72ad09a0a0>, <environments.cube2.Cube2State object at 0x7f72ad09a1e0>, <environments.cube2.Cube2State object at 0x7f72ad09a320>, <environments.cube2.Cube2State object at 0x7f72ad09a460>, <environments.cube2.Cube2State object at 0x7f72ad09a5a0>, <environments.cube2.Cube2State object at 0x7f72ad09a6e0>, <environments.cube2.Cube2State object at 0x7f72ad09a820>, <environments.cube2.Cube2State object at 0x7f72ad09a960>, <environments.cube2.Cube2State object at 0x7f72ad09aaa0>, <environments.cube2.Cube2State object at 0x7f72ad09abe0>]",31.18887686729431,1051092
<environments.cube2.Cube2State object at 0x7f72adab1a00>,"[0, 4, 10, 5, 8, 1, 4, 2, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adab1a00>, <environments.cube2.Cube2State object at 0x7f72ad09ad70>, <environments.cube2.Cube2State object at 0x7f72ad09aeb0>, <environments.cube2.Cube2State object at 0x7f72ad09e050>, <environments.cube2.Cube2State object at 0x7f72ad09e190>, <environments.cube2.Cube2State object at 0x7f72ad09e2d0>, <environments.cube2.Cube2State object at 0x7f72ad09e410>, <environments.cube2.Cube2State object at 0x7f72ad09e550>, <environments.cube2.Cube2State object at 0x7f72ad09e690>, <environments.cube2.Cube2State object at 0x7f72ad09e7d0>, <environments.cube2.Cube2State object at 0x7f72ad09e910>]",24.00250244140625,811092
<environments.cube2.Cube2State object at 0x7f72adab1b40>,"[8, 5, 3, 4, 6, 0, 5, 10, 7, 5]","[<environments.cube2.Cube2State object at 0x7f72adab1b40>, <environments.cube2.Cube2State object at 0x7f72ad09eaa0>, <environments.cube2.Cube2State object at 0x7f72ad09ebe0>, <environments.cube2.Cube2State object at 0x7f72ad09ed20>, <environments.cube2.Cube2State object at 0x7f72ad09ee60>, <environments.cube2.Cube2State object at 0x7f72ad09efa0>, <environments.cube2.Cube2State object at 0x7f72ad0a0140>, <environments.cube2.Cube2State object at 0x7f72ad0a0280>, <environments.cube2.Cube2State object at 0x7f72ad0a03c0>, <environments.cube2.Cube2State object at 0x7f72ad0a0500>, <environments.cube2.Cube2State object at 0x7f72ad0a0640>]",25.329007387161255,811092
<environments.cube2.Cube2State object at 0x7f72adab1c80>,"[11, 7, 11, 9, 6, 11, 2, 11, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adab1c80>, <environments.cube2.Cube2State object at 0x7f72ad0a07d0>, <environments.cube2.Cube2State object at 0x7f72ad0a0910>, <environments.cube2.Cube2State object at 0x7f72ad0a0a50>, <environments.cube2.Cube2State object at 0x7f72ad0a0b90>, <environments.cube2.Cube2State object at 0x7f72ad0a0cd0>, <environments.cube2.Cube2State object at 0x7f72ad0a0e10>, <environments.cube2.Cube2State object at 0x7f72ad0a0f50>, <environments.cube2.Cube2State object at 0x7f72ad0a30f0>, <environments.cube2.Cube2State object at 0x7f72ad0a3230>, <environments.cube2.Cube2State object at 0x7f72ad0a3370>]",24.79152274131775,811092
<environments.cube2.Cube2State object at 0x7f72adab1dc0>,"[4, 9, 0, 4, 3, 6, 9, 2, 10, 3]","[<environments.cube2.Cube2State object at 0x7f72adab1dc0>, <environments.cube2.Cube2State object at 0x7f72ad0a3500>, <environments.cube2.Cube2State object at 0x7f72ad0a3640>, <environments.cube2.Cube2State object at 0x7f72ad0a3780>, <environments.cube2.Cube2State object at 0x7f72ad0a38c0>, <environments.cube2.Cube2State object at 0x7f72ad0a3a00>, <environments.cube2.Cube2State object at 0x7f72ad0a3b40>, <environments.cube2.Cube2State object at 0x7f72ad0a3c80>, <environments.cube2.Cube2State object at 0x7f72ad0a3dc0>, <environments.cube2.Cube2State object at 0x7f72ad0a3f00>, <environments.cube2.Cube2State object at 0x7f72ad0a50a0>]",24.164734840393066,811092
<environments.cube2.Cube2State object at 0x7f72adab1f00>,"[9, 9, 6, 8, 0, 9, 1, 1, 8, 0]","[<environments.cube2.Cube2State object at 0x7f72adab1f00>, <environments.cube2.Cube2State object at 0x7f72ad0a5230>, <environments.cube2.Cube2State object at 0x7f72ad0a5370>, <environments.cube2.Cube2State object at 0x7f72ad0a54b0>, <environments.cube2.Cube2State object at 0x7f72ad0a55f0>, <environments.cube2.Cube2State object at 0x7f72ad0a5730>, <environments.cube2.Cube2State object at 0x7f72ad0a5870>, <environments.cube2.Cube2State object at 0x7f72ad0a59b0>, <environments.cube2.Cube2State object at 0x7f72ad0a5af0>, <environments.cube2.Cube2State object at 0x7f72ad0a5c30>, <environments.cube2.Cube2State object at 0x7f72ad0a5d70>]",24.31188702583313,811092
<environments.cube2.Cube2State object at 0x7f72adab50a0>,"[8, 5, 3, 3, 6, 10, 1, 8, 0, 4]","[<environments.cube2.Cube2State object at 0x7f72adab50a0>, <environments.cube2.Cube2State object at 0x7f72ad0a5f00>, <environments.cube2.Cube2State object at 0x7f72ad0a80a0>, <environments.cube2.Cube2State object at 0x7f72ad0a81e0>, <environments.cube2.Cube2State object at 0x7f72ad0a8320>, <environments.cube2.Cube2State object at 0x7f72ad0a8460>, <environments.cube2.Cube2State object at 0x7f72ad0a85a0>, <environments.cube2.Cube2State object at 0x7f72ad0a86e0>, <environments.cube2.Cube2State object at 0x7f72ad0a8820>, <environments.cube2.Cube2State object at 0x7f72ad0a8960>, <environments.cube2.Cube2State object at 0x7f72ad0a8aa0>]",24.676318168640137,811092
<environments.cube2.Cube2State object at 0x7f72adab51e0>,"[3, 5, 7, 3, 8, 3, 4, 11, 7, 5]","[<environments.cube2.Cube2State object at 0x7f72adab51e0>, <environments.cube2.Cube2State object at 0x7f72ad0a8c30>, <environments.cube2.Cube2State object at 0x7f72ad0a8d70>, <environments.cube2.Cube2State object at 0x7f72ad0a8eb0>, <environments.cube2.Cube2State object at 0x7f72ad0ac050>, <environments.cube2.Cube2State object at 0x7f72ad0ac190>, <environments.cube2.Cube2State object at 0x7f72ad0ac2d0>, <environments.cube2.Cube2State object at 0x7f72ad0ac410>, <environments.cube2.Cube2State object at 0x7f72ad0ac550>, <environments.cube2.Cube2State object at 0x7f72ad0ac690>, <environments.cube2.Cube2State object at 0x7f72ad0ac7d0>]",25.501031160354614,811092
<environments.cube2.Cube2State object at 0x7f72adab5320>,"[1, 5, 10, 5, 9, 1, 9, 1, 6, 0]","[<environments.cube2.Cube2State object at 0x7f72adab5320>, <environments.cube2.Cube2State object at 0x7f72ad0ac960>, <environments.cube2.Cube2State object at 0x7f72ad0acaa0>, <environments.cube2.Cube2State object at 0x7f72ad0acbe0>, <environments.cube2.Cube2State object at 0x7f72ad0acd20>, <environments.cube2.Cube2State object at 0x7f72ad0ace60>, <environments.cube2.Cube2State object at 0x7f72ad0acfa0>, <environments.cube2.Cube2State object at 0x7f72ad0ae140>, <environments.cube2.Cube2State object at 0x7f72ad0ae280>, <environments.cube2.Cube2State object at 0x7f72ad0ae3c0>, <environments.cube2.Cube2State object at 0x7f72ad0ae500>]",22.659654140472412,811092
<environments.cube2.Cube2State object at 0x7f72adab5460>,"[0, 0, 10, 1, 10, 1, 10, 2, 11, 9, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adab5460>, <environments.cube2.Cube2State object at 0x7f72ad0ae690>, <environments.cube2.Cube2State object at 0x7f72ad0ae7d0>, <environments.cube2.Cube2State object at 0x7f72ad0ae910>, <environments.cube2.Cube2State object at 0x7f72ad0aea50>, <environments.cube2.Cube2State object at 0x7f72ad0aeb90>, <environments.cube2.Cube2State object at 0x7f72ad0aecd0>, <environments.cube2.Cube2State object at 0x7f72ad0aee10>, <environments.cube2.Cube2State object at 0x7f72ad0aef50>, <environments.cube2.Cube2State object at 0x7f72ad0b30f0>, <environments.cube2.Cube2State object at 0x7f72ad0b3230>, <environments.cube2.Cube2State object at 0x7f72ad0b3370>, <environments.cube2.Cube2State object at 0x7f72ad0b34b0>]",31.05794048309326,1051092
<environments.cube2.Cube2State object at 0x7f72adab55a0>,"[2, 5, 8, 3, 5, 0, 5, 1, 11, 9]","[<environments.cube2.Cube2State object at 0x7f72adab55a0>, <environments.cube2.Cube2State object at 0x7f72ad0b3640>, <environments.cube2.Cube2State object at 0x7f72ad0b3780>, <environments.cube2.Cube2State object at 0x7f72ad0b38c0>, <environments.cube2.Cube2State object at 0x7f72ad0b3a00>, <environments.cube2.Cube2State object at 0x7f72ad0b3b40>, <environments.cube2.Cube2State object at 0x7f72ad0b3c80>, <environments.cube2.Cube2State object at 0x7f72ad0b3dc0>, <environments.cube2.Cube2State object at 0x7f72ad0b3f00>, <environments.cube2.Cube2State object at 0x7f72ad0b50a0>, <environments.cube2.Cube2State object at 0x7f72ad0b51e0>]",25.543895959854126,811092
<environments.cube2.Cube2State object at 0x7f72adab56e0>,"[6, 1, 9, 6, 9, 2, 5, 1, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adab56e0>, <environments.cube2.Cube2State object at 0x7f72ad0b5370>, <environments.cube2.Cube2State object at 0x7f72ad0b54b0>, <environments.cube2.Cube2State object at 0x7f72ad0b55f0>, <environments.cube2.Cube2State object at 0x7f72ad0b5730>, <environments.cube2.Cube2State object at 0x7f72ad0b5870>, <environments.cube2.Cube2State object at 0x7f72ad0b59b0>, <environments.cube2.Cube2State object at 0x7f72ad0b5af0>, <environments.cube2.Cube2State object at 0x7f72ad0b5c30>, <environments.cube2.Cube2State object at 0x7f72ad0b5d70>, <environments.cube2.Cube2State object at 0x7f72ad0b5eb0>]",25.33905839920044,811092
<environments.cube2.Cube2State object at 0x7f72adab5820>,"[7, 10, 5, 2, 10, 2, 4, 8]","[<environments.cube2.Cube2State object at 0x7f72adab5820>, <environments.cube2.Cube2State object at 0x7f72ad0b80a0>, <environments.cube2.Cube2State object at 0x7f72ad0b81e0>, <environments.cube2.Cube2State object at 0x7f72ad0b8320>, <environments.cube2.Cube2State object at 0x7f72ad0b8460>, <environments.cube2.Cube2State object at 0x7f72ad0b85a0>, <environments.cube2.Cube2State object at 0x7f72ad0b86e0>, <environments.cube2.Cube2State object at 0x7f72ad0b8820>, <environments.cube2.Cube2State object at 0x7f72ad0b8960>]",19.241926908493042,571092
<environments.cube2.Cube2State object at 0x7f72adab5960>,"[1, 6, 1, 6, 8, 8, 6, 3, 1, 7, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adab5960>, <environments.cube2.Cube2State object at 0x7f72ad0b8af0>, <environments.cube2.Cube2State object at 0x7f72ad0b8c30>, <environments.cube2.Cube2State object at 0x7f72ad0b8d70>, <environments.cube2.Cube2State object at 0x7f72ad0b8eb0>, <environments.cube2.Cube2State object at 0x7f72ad0bb050>, <environments.cube2.Cube2State object at 0x7f72ad0bb190>, <environments.cube2.Cube2State object at 0x7f72ad0bb2d0>, <environments.cube2.Cube2State object at 0x7f72ad0bb410>, <environments.cube2.Cube2State object at 0x7f72ad0bb550>, <environments.cube2.Cube2State object at 0x7f72ad0bb690>, <environments.cube2.Cube2State object at 0x7f72ad0bb7d0>, <environments.cube2.Cube2State object at 0x7f72ad0bb910>]",29.91770076751709,1051092
<environments.cube2.Cube2State object at 0x7f72adab5aa0>,"[3, 10, 5, 9, 0, 9, 0, 11, 11, 5]","[<environments.cube2.Cube2State object at 0x7f72adab5aa0>, <environments.cube2.Cube2State object at 0x7f72ad0bbaa0>, <environments.cube2.Cube2State object at 0x7f72ad0bbbe0>, <environments.cube2.Cube2State object at 0x7f72ad0bbd20>, <environments.cube2.Cube2State object at 0x7f72ad0bbe60>, <environments.cube2.Cube2State object at 0x7f72ad0bbfa0>, <environments.cube2.Cube2State object at 0x7f72ad0bd140>, <environments.cube2.Cube2State object at 0x7f72ad0bd280>, <environments.cube2.Cube2State object at 0x7f72ad0bd3c0>, <environments.cube2.Cube2State object at 0x7f72ad0bd500>, <environments.cube2.Cube2State object at 0x7f72ad0bd640>]",24.171784162521362,811092
<environments.cube2.Cube2State object at 0x7f72adab5be0>,"[3, 5, 3, 6]","[<environments.cube2.Cube2State object at 0x7f72adab5be0>, <environments.cube2.Cube2State object at 0x7f72ad0bd7d0>, <environments.cube2.Cube2State object at 0x7f72ad0bd910>, <environments.cube2.Cube2State object at 0x7f72ad0bda50>, <environments.cube2.Cube2State object at 0x7f72ad0bdb90>]",1.9657926559448242,91092
<environments.cube2.Cube2State object at 0x7f72adab5d20>,"[11, 2, 6, 10, 3, 6, 9, 5, 10, 7, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adab5d20>, <environments.cube2.Cube2State object at 0x7f72ad0bdd20>, <environments.cube2.Cube2State object at 0x7f72ad0bde60>, <environments.cube2.Cube2State object at 0x7f72ad0bdfa0>, <environments.cube2.Cube2State object at 0x7f72ad0c1140>, <environments.cube2.Cube2State object at 0x7f72ad0c1280>, <environments.cube2.Cube2State object at 0x7f72ad0c13c0>, <environments.cube2.Cube2State object at 0x7f72ad0c1500>, <environments.cube2.Cube2State object at 0x7f72ad0c1640>, <environments.cube2.Cube2State object at 0x7f72ad0c1780>, <environments.cube2.Cube2State object at 0x7f72ad0c18c0>, <environments.cube2.Cube2State object at 0x7f72ad0c1a00>, <environments.cube2.Cube2State object at 0x7f72ad0c1b40>]",32.26238703727722,1051092
<environments.cube2.Cube2State object at 0x7f72adab5e60>,"[5, 0, 9, 6, 6, 0, 7, 3, 8, 7, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adab5e60>, <environments.cube2.Cube2State object at 0x7f72ad0c1cd0>, <environments.cube2.Cube2State object at 0x7f72ad0c1e10>, <environments.cube2.Cube2State object at 0x7f72ad0c1f50>, <environments.cube2.Cube2State object at 0x7f72ad0430f0>, <environments.cube2.Cube2State object at 0x7f72ad043230>, <environments.cube2.Cube2State object at 0x7f72ad043370>, <environments.cube2.Cube2State object at 0x7f72ad0434b0>, <environments.cube2.Cube2State object at 0x7f72ad0435f0>, <environments.cube2.Cube2State object at 0x7f72ad043730>, <environments.cube2.Cube2State object at 0x7f72ad043870>, <environments.cube2.Cube2State object at 0x7f72ad0439b0>, <environments.cube2.Cube2State object at 0x7f72ad043af0>]",26.523472785949707,1051092
<environments.cube2.Cube2State object at 0x7f72adab5fa0>,"[4, 11, 0, 2, 4, 8, 10, 5, 9, 7, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adab5fa0>, <environments.cube2.Cube2State object at 0x7f72ad043c80>, <environments.cube2.Cube2State object at 0x7f72ad043dc0>, <environments.cube2.Cube2State object at 0x7f72ad043f00>, <environments.cube2.Cube2State object at 0x7f72ad0470a0>, <environments.cube2.Cube2State object at 0x7f72ad0471e0>, <environments.cube2.Cube2State object at 0x7f72ad047320>, <environments.cube2.Cube2State object at 0x7f72ad047460>, <environments.cube2.Cube2State object at 0x7f72ad0475a0>, <environments.cube2.Cube2State object at 0x7f72ad0476e0>, <environments.cube2.Cube2State object at 0x7f72ad047820>, <environments.cube2.Cube2State object at 0x7f72ad047960>, <environments.cube2.Cube2State object at 0x7f72ad047aa0>]",30.67859697341919,1051092
<environments.cube2.Cube2State object at 0x7f72adab6140>,"[5, 10, 8, 6, 0, 7, 0, 6, 1, 7, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adab6140>, <environments.cube2.Cube2State object at 0x7f72ad047c30>, <environments.cube2.Cube2State object at 0x7f72ad047d70>, <environments.cube2.Cube2State object at 0x7f72ad047eb0>, <environments.cube2.Cube2State object at 0x7f72ad048050>, <environments.cube2.Cube2State object at 0x7f72ad048190>, <environments.cube2.Cube2State object at 0x7f72ad0482d0>, <environments.cube2.Cube2State object at 0x7f72ad048410>, <environments.cube2.Cube2State object at 0x7f72ad048550>, <environments.cube2.Cube2State object at 0x7f72ad048690>, <environments.cube2.Cube2State object at 0x7f72ad0487d0>, <environments.cube2.Cube2State object at 0x7f72ad048910>, <environments.cube2.Cube2State object at 0x7f72ad048a50>]",30.99605131149292,1051092
<environments.cube2.Cube2State object at 0x7f72adab6280>,"[11, 1, 5, 9, 1, 7, 0, 5, 10, 7, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adab6280>, <environments.cube2.Cube2State object at 0x7f72ad048be0>, <environments.cube2.Cube2State object at 0x7f72ad048d20>, <environments.cube2.Cube2State object at 0x7f72ad048e60>, <environments.cube2.Cube2State object at 0x7f72ad048fa0>, <environments.cube2.Cube2State object at 0x7f72ad04c140>, <environments.cube2.Cube2State object at 0x7f72ad04c280>, <environments.cube2.Cube2State object at 0x7f72ad04c3c0>, <environments.cube2.Cube2State object at 0x7f72ad04c500>, <environments.cube2.Cube2State object at 0x7f72ad04c640>, <environments.cube2.Cube2State object at 0x7f72ad04c780>, <environments.cube2.Cube2State object at 0x7f72ad04c8c0>, <environments.cube2.Cube2State object at 0x7f72ad04ca00>]",32.06218862533569,1051092
<environments.cube2.Cube2State object at 0x7f72adab63c0>,"[10, 4, 9, 0, 0, 11, 1, 11, 5, 9]","[<environments.cube2.Cube2State object at 0x7f72adab63c0>, <environments.cube2.Cube2State object at 0x7f72ad04cb90>, <environments.cube2.Cube2State object at 0x7f72ad04ccd0>, <environments.cube2.Cube2State object at 0x7f72ad04ce10>, <environments.cube2.Cube2State object at 0x7f72ad04cf50>, <environments.cube2.Cube2State object at 0x7f72ad04e0f0>, <environments.cube2.Cube2State object at 0x7f72ad04e230>, <environments.cube2.Cube2State object at 0x7f72ad04e370>, <environments.cube2.Cube2State object at 0x7f72ad04e4b0>, <environments.cube2.Cube2State object at 0x7f72ad04e5f0>, <environments.cube2.Cube2State object at 0x7f72ad04e730>]",24.565198183059692,811092
<environments.cube2.Cube2State object at 0x7f72adab6500>,"[1, 10, 2, 8, 10, 4, 11, 2, 7, 1, 6, 0]","[<environments.cube2.Cube2State object at 0x7f72adab6500>, <environments.cube2.Cube2State object at 0x7f72ad04e8c0>, <environments.cube2.Cube2State object at 0x7f72ad04ea00>, <environments.cube2.Cube2State object at 0x7f72ad04eb40>, <environments.cube2.Cube2State object at 0x7f72ad04ec80>, <environments.cube2.Cube2State object at 0x7f72ad04edc0>, <environments.cube2.Cube2State object at 0x7f72ad04ef00>, <environments.cube2.Cube2State object at 0x7f72ad0510a0>, <environments.cube2.Cube2State object at 0x7f72ad0511e0>, <environments.cube2.Cube2State object at 0x7f72ad051320>, <environments.cube2.Cube2State object at 0x7f72ad051460>, <environments.cube2.Cube2State object at 0x7f72ad0515a0>, <environments.cube2.Cube2State object at 0x7f72ad0516e0>]",30.911290407180786,1051092
<environments.cube2.Cube2State object at 0x7f72adab6640>,"[7, 0, 7, 8, 3, 8, 5, 9, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adab6640>, <environments.cube2.Cube2State object at 0x7f72ad051870>, <environments.cube2.Cube2State object at 0x7f72ad0519b0>, <environments.cube2.Cube2State object at 0x7f72ad051af0>, <environments.cube2.Cube2State object at 0x7f72ad051c30>, <environments.cube2.Cube2State object at 0x7f72ad051d70>, <environments.cube2.Cube2State object at 0x7f72ad051eb0>, <environments.cube2.Cube2State object at 0x7f72ad054050>, <environments.cube2.Cube2State object at 0x7f72ad054190>, <environments.cube2.Cube2State object at 0x7f72ad0542d0>, <environments.cube2.Cube2State object at 0x7f72ad054410>]",25.151617765426636,811092
<environments.cube2.Cube2State object at 0x7f72adab6780>,"[1, 4, 8, 1, 4, 1, 4, 10, 5, 11, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adab6780>, <environments.cube2.Cube2State object at 0x7f72ad0545a0>, <environments.cube2.Cube2State object at 0x7f72ad0546e0>, <environments.cube2.Cube2State object at 0x7f72ad054820>, <environments.cube2.Cube2State object at 0x7f72ad054960>, <environments.cube2.Cube2State object at 0x7f72ad054aa0>, <environments.cube2.Cube2State object at 0x7f72ad054be0>, <environments.cube2.Cube2State object at 0x7f72ad054d20>, <environments.cube2.Cube2State object at 0x7f72ad054e60>, <environments.cube2.Cube2State object at 0x7f72ad054fa0>, <environments.cube2.Cube2State object at 0x7f72ad057140>, <environments.cube2.Cube2State object at 0x7f72ad057280>, <environments.cube2.Cube2State object at 0x7f72ad0573c0>]",32.887922286987305,1051092
<environments.cube2.Cube2State object at 0x7f72adab68c0>,"[9, 11, 4, 3, 11, 3, 1, 8, 5, 0]","[<environments.cube2.Cube2State object at 0x7f72adab68c0>, <environments.cube2.Cube2State object at 0x7f72ad057550>, <environments.cube2.Cube2State object at 0x7f72ad057690>, <environments.cube2.Cube2State object at 0x7f72ad0577d0>, <environments.cube2.Cube2State object at 0x7f72ad057910>, <environments.cube2.Cube2State object at 0x7f72ad057a50>, <environments.cube2.Cube2State object at 0x7f72ad057b90>, <environments.cube2.Cube2State object at 0x7f72ad057cd0>, <environments.cube2.Cube2State object at 0x7f72ad057e10>, <environments.cube2.Cube2State object at 0x7f72ad057f50>, <environments.cube2.Cube2State object at 0x7f72ad05a0f0>]",23.689785718917847,811092
<environments.cube2.Cube2State object at 0x7f72adab6a00>,"[11, 7, 7, 2, 0, 8, 1, 10, 10, 4]","[<environments.cube2.Cube2State object at 0x7f72adab6a00>, <environments.cube2.Cube2State object at 0x7f72ad05a280>, <environments.cube2.Cube2State object at 0x7f72ad05a3c0>, <environments.cube2.Cube2State object at 0x7f72ad05a500>, <environments.cube2.Cube2State object at 0x7f72ad05a640>, <environments.cube2.Cube2State object at 0x7f72ad05a780>, <environments.cube2.Cube2State object at 0x7f72ad05a8c0>, <environments.cube2.Cube2State object at 0x7f72ad05aa00>, <environments.cube2.Cube2State object at 0x7f72ad05ab40>, <environments.cube2.Cube2State object at 0x7f72ad05ac80>, <environments.cube2.Cube2State object at 0x7f72ad05adc0>]",25.366859674453735,811092
